l1,d2,b7,b2b,h1,c22b,c36,e6,b3a,l10,c39,k30,exporter
281.69538285651527,2000000000.0,11.453727765551672,83.54627223444832,0.0,1.0,0.0,0.6773136117224163,0.0,0.0,0.0,1.6453727765551673,1
53.48097258456395,847829960.8350914,14.782996083509136,38.26396866807309,0.0,1.0,0.0,0.0,1.0,0.04340078329817276,1.0,1.0868015665963455,1
5.0,29657846.735080887,11.472503311565173,0.0,0.924643330223596,0.07535666977640398,0.0,0.0,1.0,0.07535666977640398,0.0,3.924643330223596,1
46.441091472261014,494782963.63547355,10.161768569442682,0.0,0.0,0.0,0.0,0.0,0.08088428472134057,0.0,0.0,3.757347145835978,1
25.19318680820442,2000000000.0,5.5059803359784825,67.2308848809683,0.0,1.0,0.0,0.7470098320107589,0.0,0.0,0.2529901679892411,1.2529901679892412,1
1056.8833153400287,80000000.0,14.045888768933525,69.54111231066476,0.6954111231066475,0.30458887689335246,0.6954111231066475,1.0,0.6954111231066475,1.0,0.30458887689335246,1.3045888768933525,1
427.9731122497874,80000000.0,9.698261811640922,96.22827264551154,0.0,1.0,0.0,0.0,0.0,1.0,0.07543454708976927,2.0754345470897695,1
48.34326049799644,80000000.0,14.005414817088965,0.0,0.8337845680907471,1.0,0.8337845680907471,0.0,0.0,0.8337845680907471,0.0,0.0,1
18.252136598797367,1578319089.3413508,9.566381786827018,8.672364263459649,0.0,0.21680910658649122,0.0,0.21680910658649122,1.0,1.0,0.0,0.0,1
38.834818405182894,80000000.0,3.70550605316057,0.0,0.29449394683942987,1.0,0.0,0.29449394683942987,0.0,0.29449394683942987,0.29449394683942987,0.5889878936788597,1
5.283466498002795,108154239.12391329,14.970819625205595,0.41686249706293665,0.9958313750293707,0.004168624970629309,0.0,0.004168624970629309,0.9958313750293707,0.0,0.0,2.0,1
19.54612416204278,1569692505.5863814,9.39385011172763,12.122997765447408,0.0,0.3030749441361852,0.0,0.3030749441361852,1.0,1.0,0.0,0.0,1
46.87427546621305,158447064.0982727,8.0,61.579816862078005,0.0,0.6157981686207801,0.0,0.6157981686207801,0.3842018313792199,0.0,0.0,2.3842018313792197,1
22.87715200267469,117727273.88380828,13.159704940901134,26.289929415698083,0.7371007058430192,0.26289929415698077,0.0,0.26289929415698077,0.7371007058430192,0.0,0.0,2.0,1
63.237289075021955,982235947.2843525,12.254236974992681,3.389826333235746,0.0,1.0,0.0,0.0,0.08474565833089365,0.9152543416691064,0.08474565833089365,1.9152543416691064,1
29.87610722222354,2041297592.5921538,5.041297592592154,88.34809629631386,0.0,1.0,0.0,1.0,0.0,0.04129759259215382,0.04129759259215382,1.0412975925921537,1
5.9421361022422925,45289319.48878854,22.90058594260356,0.0,0.9421361022422926,1.0,0.0,0.0,1.0,1.0,0.0,0.17359169327312218,1
31.230175756852027,456405569.49978536,9.39452179860813,0.0,0.0,0.0,0.0,0.0,0.6054782013918701,0.0,0.0,3.39452179860813,1
41.28107279123061,80000000.0,15.106756065935885,89.32439340641156,0.10675606593588438,1.0,0.10675606593588438,0.8932439340641156,0.0,1.0,0.8932439340641156,1.7864878681282312,1
5.664339935203037,39293778.89845163,19.97207922243644,0.0,1.0,0.6643399352030368,0.0,0.0,1.0,0.6643399352030368,0.0,1.3426402591878528,1
109.5702430753419,80000000.0,14.660640192208868,45.09039711686697,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1
9.178364744981486,45706303.27666255,16.5838155950432,0.0,0.6468483616687238,0.6468483616687238,0.0,0.0,0.6468483616687238,0.6468483616687238,0.0,0.7063032766625523,1
5.941341919949361,353508397.1832303,8.776536767979744,0.0,0.0,0.3882683839898722,0.0,0.0,1.0,0.3882683839898722,0.3882683839898722,3.2234632320202556,1
665.4234456027106,2000000000.0,7.5233422027544465,69.35447288655453,0.0,1.0,0.0,0.7706052542950503,0.0,0.22939474570494967,0.22939474570494967,1.0,1
6.797813774892717,344945344.3723179,11.468124150071523,0.0,0.0,0.26593792496423896,0.0,0.0,1.0,0.26593792496423896,0.26593792496423896,2.0,1
24.594823571920976,1536034509.520527,8.720690190410537,25.58619619178927,0.0,0.6396549047947317,0.0,0.6396549047947317,1.0,1.0,0.0,0.0,1
17.43779396558756,452266766.15409994,11.480100274291475,0.0,0.0,0.0,0.0,0.0,0.7400501371457373,0.0,0.0,1.779849588562788,1
170.0287013697657,80000000.0,5.453240846828831,22.662042341441552,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.453240846828831,1
10.517055217754407,64517055.21775441,33.38599692891664,0.0,0.0,0.032315951109650465,0.0,0.0,0.032315951109650465,1.0,0.0,0.12926380443860186,1
36.99408767922364,886011824.6415527,11.398817535844728,11.190540286757829,0.0,1.0,0.7202364928310543,0.0,0.2797635071689457,0.0,0.2797635071689457,1.0,1
1628.3013745356507,2000000000.0,21.299139512150322,41.21552953894697,0.0,1.0,0.0,0.0,0.0,0.41120672087218624,0.41120672087218624,2.1775865582556273,1
18.547144241557326,1801390941.0116491,7.397218117976702,15.888724719068058,0.0,1.0,0.0,0.3972181179767015,0.3972181179767015,0.3972181179767015,0.6027818820232985,1.205563764046597,1
50.413186009576364,739610681.3533286,10.0,0.0,0.0,1.0,1.0,0.0,0.7290423574848701,0.7290423574848701,0.7290423574848701,1.0,1
17.801333872986252,424270816.493735,9.13318512522375,0.0,0.0,0.1331851252237497,0.0,0.0,1.0,0.0,0.0,3.0,1
52.171190889620085,75381001.89799581,28.01879013042176,0.0,0.0,1.0,0.0,0.0,0.0,0.9237996204008369,0.0,0.0,1
62.81063654270767,994808264.3142127,13.070427111563099,0.0,0.0,1.0,0.059468172864616586,0.0,0.059468172864616586,0.9405318271353834,0.0,2.0594681728646167,1
5.416639057738479,35082863.98155415,16.99966869286175,0.0,1.0,0.4166390577384792,0.0,0.0,1.0,0.4166390577384792,0.0,2.333443769046083,1
1639.820460670889,2000000000.0,11.392788832989089,37.69536409372564,0.0,1.0,0.0,0.4188373788191737,0.0,0.5811626211808263,0.5811626211808263,1.0,1
10.495994475181952,177171179.31424457,8.0,8.08234481644405,0.0,0.08082344816444043,0.0,0.08082344816444043,0.9191765518355596,0.0,0.0,2.9191765518355597,1
974.6693558702592,2000000000.0,24.255264219682246,64.20761059752857,0.0,1.0,0.0,0.0,0.0,0.08274842003530614,0.08274842003530614,2.8345031599293877,1
8.083462851855181,182466770.28148416,8.246677028148415,0.0,0.0,0.0,0.0,0.12333851407420726,0.8766614859257927,0.0,0.0,3.0,1
746.1141675471201,1500000000.0,13.380945529471159,48.9682425491186,0.0,1.0,0.0,0.55158787254407,0.55158787254407,0.55158787254407,0.0,1.3452363823677898,1
14.505497216588997,47494502.783411,3.989005566822006,0.0,0.0,0.16483426113700095,0.0,0.0,0.0,0.0,0.0,2.0,1
34.6536834843902,4963866846.35511,19.6536834843902,8.225102331707381,0.5887448834146309,1.0,1.0,0.5887448834146309,1.0,0.5887448834146309,1.0,3.588744883414631,1
20.774443390969285,84447954.3252955,27.667193148794322,17.791817301181958,0.0,0.22239771626477445,0.0,0.22239771626477445,0.22239771626477445,0.0,1.0,2.0,1
36.812952865322416,824018504.0933177,12.401850409331773,19.214803274654187,0.0,1.0,0.0,0.0,1.0,0.5196299181336453,1.0,2.0392598362672905,1
5.014713949334496,95073569.74667248,12.264851088020922,1.1771159467596561,0.0,0.014713949334495657,0.0,0.014713949334495657,1.0,0.0,0.014713949334495657,3.9705721013310087,1
7.739566180372355,371367838.2847165,9.246522060124118,0.0,0.0,0.6232610300620592,0.0,0.0,1.0,0.0,0.0,3.3767389699379406,1
127.52951900167496,80000000.0,12.49578299976072,0.0,0.0,1.0,0.0,0.0,0.7495782999760721,0.25042170002392794,0.25042170002392794,1.250421700023928,1
267.95554514310334,997830698.2416368,16.856084408169128,45.52579132658556,0.0,0.3929894489788591,0.0,0.0,0.0,1.0,0.0,1.392989448978859,1
31.708357792934855,80000000.0,5.879193572228342,17.083577929348564,0.0,1.0,0.0,0.1708357792934856,0.0,0.1708357792934856,0.1708357792934856,0.3416715585869712,1
19.187452085850794,1784540734.5828738,7.430918530834252,17.236741233370093,0.0,1.0,0.0,0.43091853083425236,0.43091853083425236,0.43091853083425236,0.5690814691657476,1.1381629383314953,1
8.809464511229995,321254047.31836003,7.317559147950007,0.0,0.0,0.9364881704099987,0.9364881704099987,0.9364881704099987,1.0,0.0,0.9364881704099987,2.9364881704099988,1
179.18991891200818,80000000.0,5.036821867635991,1.841093381799569,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0368218676359913,1
400.7703690777539,2000000000.0,6.472373306806965,77.95330930794302,0.0,1.0,0.0,0.8661478811993668,0.0,0.1338521188006332,0.1338521188006332,1.0,1
14.863280351730028,47041015.89448099,3.027343929653995,0.0,0.0,0.013671964826997285,0.0,0.0,0.013671964826997285,0.013671964826997285,0.0,2.0136719648269974,1
40.90430872422955,80000000.0,15.075359060352461,92.46409396475377,0.07535906035246231,1.0,0.07535906035246231,0.9246409396475377,0.0,1.0,0.9246409396475377,1.8492818792950754,1
50.26972141881037,184181137.73023003,14.766857588675649,69.1714397168912,0.0,0.691714397168912,0.0,0.0,0.30828560283108797,0.0,0.691714397168912,2.0,1
55.32035257656155,2465653724.970537,6.534346275029463,60.68692550058926,0.0,1.0,0.0,0.4656537249705369,0.0,0.4656537249705369,0.4656537249705369,2.534346275029463,1
27.499107494699718,874991074.9469972,10.0,0.0,0.0,1.0,0.7499107494699718,0.0,0.2500892505300282,0.2500892505300282,0.2500892505300282,1.5001785010600563,1
7.1708561935589294,181736684.95484716,8.173668495484714,0.0,0.0,0.0,0.0,0.08683424774235715,0.9131657522576428,0.0,0.0,3.0,1
140.25417767514617,3756557243.808372,11.585149532325472,11.70299064650944,0.41485046767452805,1.0,0.585149532325472,0.41485046767452805,0.585149532325472,0.41485046767452805,0.585149532325472,2.170299064650944,1
45.41422954251468,836306042.2035924,13.63060422035924,29.04483376287392,0.0,1.0,0.0,0.0,1.0,0.27387915592815193,1.0,1.5477583118563039,1
102.8137308183821,1062673049.8730464,19.51416240408491,97.57081202042455,0.0,1.0,0.0,1.0,0.7570812020424559,0.24291879795754412,0.24291879795754412,3.514162404084912,1
73.73289670434528,188664483.5217264,7.912057140585223,50.22804394206291,0.0,1.0,0.0,0.0,0.0,0.0,0.37785054927578643,2.0,1
72.63335220982583,80000000.0,13.482169664659263,77.23254496988895,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1
1218.0402037279846,2000000000.0,23.154592043441276,55.646827004543255,0.0,1.0,0.0,0.0,0.0,0.2050453285065249,0.2050453285065249,2.5899093429869504,1
1921.9419815473395,1625721219.7558992,18.994230241952806,44.91345362929209,0.0,1.0,0.0,0.0,0.0,0.25144243951179845,0.25144243951179845,2.497115120976403,1
24.407030400735888,196494042.41116047,10.901072811896364,27.473179702590876,0.0,0.2747317970259088,0.0,0.2747317970259088,0.7252682029740912,0.0,0.0,2.0,1
5.792772350991943,46036138.24504028,20.062674668846928,0.0,0.7927723509919435,1.0,0.0,0.0,1.0,1.0,0.0,0.6216829470241694,1
59.06320128620685,80000000.0,15.878220667479193,0.0,0.8782206674791923,1.0,0.8782206674791923,0.0,0.12177933252080775,0.8782206674791923,0.0,0.12177933252080775,1
486.4501301741657,80000000.0,10.24300086782777,100.0,0.2430008678277713,0.7569991321722287,0.2430008678277713,0.2430008678277713,0.2430008678277713,1.0,0.0,1.7569991321722287,1
180.0,80000000.0,8.81241412883512,28.5931059662634,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1
5.268672482025307,48656637.58987346,10.10477715848084,0.0,0.26867248202530736,1.0,0.0,0.0,1.0,1.0,0.0,2.193982553924078,1
53.356642481121256,75110923.71015151,29.933445773909096,0.0,0.0,0.9778152579696984,0.0,0.0,0.0,0.9778152579696984,0.02218474203030163,0.04436948406060326,1
14.018348133541071,414051374.773915,9.498165186645894,0.0,0.0,0.49816518664589293,0.0,0.0,1.0,0.49816518664589293,0.49816518664589293,2.5018348133541073,1
7.571367909632958,270997876.8371535,9.38105348394507,0.0,0.0,0.5237893032109858,0.5237893032109858,0.5237893032109858,1.0,0.0,0.5237893032109858,2.523789303210986,1
256.1565874162503,5239958369.641061,13.360799139124984,0.0,1.0,1.0,0.16862850993749878,1.0,0.16862850993749878,1.0,0.16862850993749878,1.5058855298124962,1
7.231108959084198,348083292.98282874,11.384445520457902,0.0,0.0,0.3077772397710494,0.0,0.0,1.0,0.0,0.0,2.3077772397710494,1
6.714700146491436,16122893.014097966,12.019756912656314,0.0,0.0,0.8163857352130623,0.0,0.0,1.0,0.0,0.0,2.8163857352130623,1
1.2241836419212389,10240196.759201327,20.647711419838053,0.0,0.0,0.03202623456017695,0.0,0.0,1.0,0.0,0.0,2.0320262345601767,1
8.557958883171768,321265224.67009693,7.088408223365646,0.0,0.0,0.9115917766343534,0.9115917766343534,0.9115917766343534,1.0,0.0,0.9115917766343534,3.0884082233656467,1
48.95183290280578,80000000.0,14.583635678939267,93.75453518408898,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1
48.862028731668744,200000000.0,7.129691279963453,8.200882057247279,0.0,0.4100441028623639,0.0,0.5899558971376361,0.0,0.0,0.0,2.589955897137636,1
20.879126626648972,2000000000.0,5.96009193403695,46.79586296833724,0.0,1.0,0.0,0.5199540329815249,0.0,0.0,0.48004596701847513,1.4800459670184751,1
2.6821431146603003,17569644.01597135,17.215177992014326,0.0,0.4205357786650751,0.0,0.0,0.0,1.0,0.0,0.0,2.8410715573301504,1
14.354004791832928,47645995.20816707,4.2919904163341425,0.0,0.0,0.21533173605569045,0.0,0.0,0.0,0.0,0.0,2.0,1
2082.329100378742,2000000000.0,19.24574778723182,25.244705011803035,0.0,1.0,0.0,0.0,0.0,0.6393613569742423,0.6393613569742423,1.7212772860515153,1
18.256962608683395,173176563.36317766,8.0,19.495533248063808,0.0,0.19495533248063812,0.0,0.19495533248063812,0.8050446675193619,0.0,0.0,2.805044667519362,1
20.968489413233737,809684894.1323373,10.0,0.0,0.0,1.0,0.09684894132337374,0.0,0.9031510586766263,0.9031510586766263,0.9031510586766263,2.8063021173532525,1
153.20845984681046,80000000.0,8.82736287902708,0.0,0.0,1.0,0.0,0.0,0.382736287902708,0.617263712097292,0.617263712097292,1.6172637120972921,1
74.63239075646645,200312596.39852196,3.175835474168599,19.60925450184756,0.0,0.9804627250923779,0.0,0.0,0.019537274907622137,0.0,0.0,2.0,1
1733.9989507539278,2000000000.0,12.472790645876966,27.433850532068035,0.0,1.0,0.0,0.0,0.0,0.6080878495418852,0.6080878495418852,1.7838243009162296,1
30.26402602970924,454161608.8431957,9.363355678377717,0.0,0.0,0.0,0.0,0.0,0.6366443216222826,0.0,0.0,3.3633556783777174,1
22.006659523119968,3077507697.1179123,12.0,8.903687829155487,0.0,1.0,1.0,0.5548156085422257,1.0,0.5548156085422257,1.0,3.5548156085422256,1
7.275052276283257,93634968.63423005,11.271983271589358,0.0,0.0,0.09100209105133028,0.0,0.0,0.9089979089486697,0.0,0.0,3.635991635794679,1
32.93448605314338,78631985.16325115,27.820808902049315,0.0,0.0,0.27360296734977174,0.0,0.0,0.0,0.27360296734977174,0.7263970326502283,1.4527940653004565,1
52.62768465504442,2000000000.0,5.905107386201777,80.94892613798223,0.0,1.0,0.0,0.5474463068991116,0.0,0.0,0.0,1.9051073862017769,1
61.13459700181197,1000000000.0,26.84362686808727,0.0,0.4509104474161044,1.0,0.5490895525838956,0.0,0.5490895525838956,0.0,0.0,2.5490895525838955,1
2552.005441177066,2000000000.0,15.015184062436003,8.057584943705422,0.0,1.0,0.0,0.08952872159672698,0.0,0.910471278403273,0.910471278403273,1.0,1
5.29795945154195,33065310.67621316,15.575513418503405,0.0,1.0,0.29795945154195047,0.0,0.0,1.0,0.29795945154195047,0.0,2.808162193832198,1
14.287579515864898,413339136.2715797,9.523602276015012,0.0,0.0,0.5236022760150112,0.0,0.0,1.0,0.0,0.0,3.0,1
61.37310198370264,80000000.0,15.09292561448039,21.165068995457567,0.6976418714934634,1.0,0.6976418714934634,0.30235812850653665,0.0,1.0,0.30235812850653665,0.6047162570130733,1
188.7520149743757,2000000000.0,9.070564486522454,85.92943551347754,0.0,1.0,0.0,0.7964717756738773,0.0,0.0,0.0,1.4070564486522454,1
22.134121271515554,3129756766.0929184,9.243919152322965,22.96734039730862,0.0,1.0,0.5406531920538276,1.0,0.5406531920538276,1.0,1.0,3.081306384107655,1
5.84209141501871,210315290.94067356,11.368365660074838,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.1579085849812905,1
2159.902143443651,2000000000.0,13.458095154469373,20.797403281614223,0.0,1.0,0.0,0.23108225868460253,0.0,0.7689177413153975,0.7689177413153975,1.0,1
50.27786457585149,80000000.0,15.933764022148134,0.0,0.9337640221481341,1.0,0.9337640221481341,0.0,0.06623597785186586,1.0,0.0,0.26494391140746343,1
5.954138733595367,99770693.66797684,29.17449720471661,76.33109868762936,0.0,0.954138733595367,0.0,0.954138733595367,1.0,0.0,0.954138733595367,2.091722532809266,1
20.89933642613019,206067109.04924655,10.758388631155817,0.0,0.0,0.0,0.0,0.6208056844220913,0.3791943155779087,0.0,0.0,2.6208056844220913,1
52.92928494287734,1415925955.2094498,11.474134082254142,57.37067041127071,0.0,1.0,0.0,1.0,0.6525865917745858,1.0,0.3474134082254142,0.6948268164508284,1
27.319577687747994,810456539.5539258,11.04565395539257,8.365231643140568,0.0,1.0,0.0,0.0,1.0,0.7908692089214858,1.0,2.5817384178429714,1
27.681400262113048,80000000.0,10.376149279189121,0.0,0.0,1.0,0.0,0.0,0.5796499344717384,0.5796499344717384,0.0,2.3185997378869536,1
5.0,14609057.526804185,16.41563210456545,0.0,0.0,0.0,0.0,0.0,1.0,0.34156321045654503,0.0,3.658436789543455,1
5.46273658328593,47686317.08357035,13.791995082432669,0.0,0.4627365832859299,1.0,0.0,0.0,1.0,1.0,0.0,1.6117902501422101,1
31.59523364065712,453988084.1016428,10.0,0.0,0.0,0.46011915898357203,0.0,0.0,0.46011915898357203,0.0,0.0,3.539880841016428,1
3.3390644237966147,10000000.0,22.169532211898307,0.0,0.0,0.0,0.0,0.0,1.0,0.5847661059491537,0.0,2.5847661059491536,1
